Date,Open,High,Low,Close,Volume
2017-01-05,1123.0855511285602,1124.6680957473427,1120.1214147211545,1122.1832775031319,98436
2017-01-06,1105.8302354317884,1110.537150680492,1099.1437830603154,1107.4540727274743,298482
2017-01-09,1127.5539799660442,1134.758849807632,1125.3043158162086,1130.5499884257542,288676
2017-01-10,1117.8808656832678,1121.3882323334278,1114.5887584943168,1120.1650504080437,296725
2017-01-11,1128.7964136510575,1128.7991402100888,1120.8038277618618,1123.5016205846698,316872
2017-01-12,1125.248807064614,1126.0769913492766,1123.8825650604176,1124.3746743341308,141558
2017-01-13,1107.5094919254736,1111.4659969070078,1106.7004808959646,1109.0502162015543,111465
2017-01-16,1119.0088610887194,1128.3856319032773,1115.451434118155,1118.3966655519764,81646
2017-01-17,1112.4363562069977,1119.7655522245227,1110.5502322818502,1115.0519883202853,164422
2017-01-18,1122.5874933875766,1124.8196152743203,1117.4288904772106,1124.2238723816229,236229
2017-01-19,1133.8312433613169,1137.1320337904754,1133.1951012651755,1135.0984071273285,254703
2017-01-20,1114.4907512183095,1131.1308731999143,1107.8478542161927,1120.2919460719943,140243
2017-01-23,1124.1508712454943,1126.6876246490115,1114.3189657974403,1124.7499253625224,250369
2017-01-24,1110.7089442332085,1116.5992562557785,1104.5442924478025,1109.2556301621246,319165
2017-01-25,1121.8974620365352,1125.0104223951464,1118.841854393433,1120.9951663800016,153288
2017-01-26,1121.5865772443224,1124.7066769493458,1121.409117520971,1122.1279063899678,161012
2017-01-27,1126.0452618443642,1131.1987752788646,1120.8525445214502,1122.4330453339858,154804
2017-01-30,1126.0910590510143,1131.2708344536486,1122.603936945323,1128.9772426267837,251343
2017-01-31,1140.7800186674726,1141.6749510415686,1131.1020084621055,1136.953805708297,303089
2017-02-01,1127.7920924373059,1136.6252818044002,1121.9038401977746,1124.4727882766567,105765
2017-02-02,1126.616827068043,1131.307664208366,1121.9775895750902,1125.9464298881103,212907
2017-02-03,1116.4931547287126,1124.194758819041,1105.4744913953257,1111.3688405599528,112825
2017-02-06,1126.021318754264,1131.7686994842059,1124.7091152110186,1128.7858228592133,246702
2017-02-07,1125.748354268427,1129.3094852663185,1113.956692393873,1124.9259781248054,279562
2017-02-08,1111.2963941454489,1114.2905286077942,1105.8676976921774,1111.820903612793,297937
2017-02-09,1125.9189714235397,1129.500374756584,1124.997746230327,1128.5992603230898,172871
2017-02-10,1121.0237522058019,1126.7479496445044,1115.2348259521193,1122.1548823422254,308747
2017-02-13,1136.1461572228998,1139.714079408164,1123.9413851634101,1134.7777306292587,218746
2017-02-14,1132.3228220273204,1134.6568973867622,1130.0142621431257,1130.9644977978762,229213
2017-02-15,1129.599823859452,1135.0387951029145,1126.082131875401,1127.4639878137882,166435
2017-02-16,1137.186366269755,1140.2708612023887,1132.797028550965,1139.524309065423,174888
2017-02-17,1125.5098058655858,1131.2043332713797,1121.6924563620346,1125.8861256013886,153675
2017-02-20,1125.4445508690173,1127.343509479533,1125.0611753127066,1125.867936183663,245285
2017-02-21,1124.456993037317,1134.0371267296573,1121.4388714359764,1126.7417824612635,132553
2017-02-22,1126.464467947525,1131.9879096877937,1124.729091641407,1126.541502818806,261798
2017-02-23,1112.4254995318693,1120.68573323245,1110.8445601981755,1119.7069096571724,236050
2017-02-24,1128.7030052120724,1138.5815316433511,1122.248515141129,1132.7470280573298,299757
2017-02-27,1129.5026786946853,1136.0364766672799,1129.4701092658863,1131.2580091955733,153203
2017-02-28,1122.6970767760718,1128.4613164946572,1117.9068058509274,1124.0262216372776,169628
2017-03-01,1116.7763999173942,1119.0402968041444,1112.9259797078294,1114.6390418465694,265692
2017-03-02,1138.092357505096,1144.4584227122875,1132.4322661099818,1140.065493191333,293677
2017-03-03,1147.8022175070898,1149.2905426852599,1138.3863371911038,1142.0254966848554,118870
2017-03-06,1135.2246717296223,1145.2345035740911,1127.527763276909,1140.3459548944495,110639
2017-03-07,1148.6699842896048,1155.2757127695966,1138.82604462616,1142.362009623688,299351
2017-03-08,1147.0875077355117,1156.5899468292544,1141.7399291606948,1150.4519966246362,109460
2017-03-09,1136.134079164577,1143.4365551782398,1128.738729146565,1140.144246328095,137853
2017-03-10,1147.9298981308818,1159.0692671606796,1147.3114934037894,1150.5888708535495,132575
2017-03-13,1135.7365382692901,1143.1507596397028,1131.7247878319895,1137.9425194653134,307448
2017-03-14,1131.772412382878,1136.3139969160088,1124.8675341452276,1132.8527180120045,226375
2017-03-15,1140.295127569988,1143.9778810659188,1139.221641382521,1141.9604113511944,276083
2017-03-16,1140.4817925614475,1143.455719000463,1129.6138965175805,1138.9877967111586,173265
2017-03-17,1147.8523573126802,1155.0572120474485,1134.9404740858986,1145.234470388825,259363
2017-03-20,1153.2448031178576,1164.1692701641352,1150.0082649684239,1157.026013023635,232043
2017-03-21,1152.2153919151729,1153.5473266068664,1144.233406602222,1148.0121002479882,294178
2017-03-22,1154.4584189954082,1156.6997724037049,1148.6505616078175,1153.6704385643397,103840
2017-03-23,1161.8372126725933,1164.7523888663002,1159.7053058975114,1161.9102219788033,220928
2017-03-24,1162.531518560058,1168.1064452192936,1157.0581820280781,1159.6415063542245,243849
2017-03-27,1145.598321116502,1152.0689599832756,1145.0654887853314,1145.9966483345986,296966
2017-03-28,1147.6017835996531,1151.066594409378,1136.825888046135,1142.7071516170454,272679
2017-03-29,1162.170940824924,1169.937414918578,1156.804935810103,1166.502714191024,204766
2017-03-30,1147.1921423978988,1153.320571245525,1138.5162384617684,1143.0798807349163,132994
2017-03-31,1136.2930304033323,1148.4815135593888,1134.090539221988,1137.9909221643668,139783
2017-04-03,1138.8559049976034,1142.8399789987725,1129.8959761327164,1136.4136878254117,116517
2017-04-04,1161.8426020183574,1163.9514729491864,1157.712410768538,1163.4834815934337,157282
2017-04-05,1150.6026738327942,1153.1865460211516,1141.2419384706984,1144.9288406686167,131688
2017-04-06,1157.0636928903998,1157.7383839796948,1151.0625755540802,1155.789061519304,185723
2017-04-07,1159.7815349309433,1161.862495006713,1149.98969153579,1157.2255540871504,148872
2017-04-10,1166.615297627847,1172.7943236156607,1165.9972532087093,1170.4220839041311,194100
2017-04-11,1143.9697466897394,1155.211907686998,1143.0669278104858,1149.151298749638,80362
2017-04-12,1162.667597788471,1163.2052904538507,1156.5368768606725,1161.881649820214,144921
2017-04-13,1168.7549022757178,1169.0839752502504,1161.9593467763707,1163.4940840597853,295841
2017-04-14,1172.1550520501653,1182.0930565140868,1169.0601188647568,1171.630577098951,293060
2017-04-17,1154.4813062645649,1165.6394092680682,1153.5714104821254,1159.658185134294,170671
2017-04-18,1170.5411651767088,1171.6352722365004,1156.9877049251384,1164.6202912201409,109341
2017-04-19,1161.1540696638071,1167.5503256853924,1158.410879810105,1162.9955037451625,175726
2017-04-20,1176.699094913725,1177.4523842151586,1168.1225696835406,1174.065180982027,166085
2017-04-21,1170.449550975628,1176.8481916063085,1169.776996875989,1173.3863968214941,191162
2017-04-24,1159.3637313483553,1162.029058654456,1152.9344094981313,1161.9018489653088,90285
2017-04-25,1168.5658706569766,1173.9859966859774,1161.3745213118652,1167.5967010795407,193349
2017-04-26,1140.59426010667,1154.5466252180847,1133.3085438552107,1149.7709277352633,235022
2017-04-27,1159.6043415189367,1165.4457886191447,1150.3829846028334,1163.1560805293973,182994
2017-04-28,1153.0921010441482,1155.4465845520212,1151.779626021962,1154.6283117997293,89843
2017-05-01,1158.6930835557862,1162.205214734085,1150.6768880795948,1160.2040237584115,88834
2017-05-02,1167.9062114487574,1179.707387105337,1166.0560730099453,1173.7549939469307,215963
2017-05-03,1186.8014267305077,1189.4822989422719,1182.8430267405936,1182.998614207406,232033
2017-05-04,1169.0851122323334,1173.229358975053,1167.677549209208,1169.9888813282416,121386
2017-05-05,1167.2381320964087,1175.427726397505,1163.4873078805595,1167.982583334164,258022
2017-05-08,1161.4538018098983,1172.443909481932,1155.6791186157702,1168.2669656323817,153684
2017-05-09,1176.6178184495616,1177.7583205714518,1171.9987632029442,1177.1254939926032,89114
2017-05-10,1173.4136338546143,1174.316447167011,1166.7401329219415,1171.3462748570485,235990
2017-05-11,1182.7449176093055,1183.207840337751,1175.4865386735153,1179.9447227693718,269400
2017-05-12,1187.5261865567936,1188.9127509074103,1184.8910607049513,1185.620927173154,141821
2017-05-15,1177.76766754683,1179.624765458463,1172.6627800137087,1178.2789586438498,162365
2017-05-16,1169.4556928283278,1176.7798349518387,1165.5888044016488,1170.521181677132,313691
2017-05-17,1181.2900334981375,1182.5992049377637,1177.8651638490392,1180.9238177730065,189720
2017-05-18,1172.0831154245016,1174.1096682593977,1162.2154418336304,1170.0149896084656,134523
2017-05-19,1160.8183365267985,1165.1579941472296,1157.4151642436473,1161.8821790199236,162802
2017-05-22,1185.3221756612652,1202.1965855509159,1184.097069487822,1186.3787002527888,311395
2017-05-23,1195.1096512496003,1206.6402380049783,1189.0650885267212,1194.019119563556,225193
2017-05-24,1186.8955685891124,1194.9315385627015,1182.2871153279768,1188.088753406004,146011
2017-05-25,1176.419118907853,1178.7893586873063,1175.7686302206357,1175.7966315843541,294452
2017-05-26,1153.1040189188795,1155.4404806032196,1151.3116124682772,1152.9312295280436,284529
2017-05-29,1170.1224272619584,1177.6635248066073,1166.6622079663855,1173.6507793143105,248846
2017-05-30,1190.4101684422149,1191.844757211036,1180.0879577581286,1185.387096776315,202845
2017-05-31,1178.2064091000377,1183.7775526856958,1174.0804608256599,1176.1444692256955,247875
2017-06-01,1189.0625798379172,1195.4893922954718,1184.8074891886279,1192.599340787339,103908
2017-06-02,1171.5183378995323,1176.5018335332834,1169.8323537484137,1175.1756533927198,167867
2017-06-05,1183.955022944828,1193.7322099386538,1180.6552218570516,1185.9925819176228,139270
2017-06-06,1183.2945247924254,1192.560471294698,1181.9513850460696,1185.7297507889864,184581
2017-06-07,1182.486356812836,1186.8945780074189,1181.521847547989,1186.2969724766265,158752
2017-06-08,1174.6166460395211,1175.260684034215,1168.8651178869773,1174.1849962645033,247317
2017-06-09,1182.3101581456287,1185.0495852214847,1177.0864036160215,1183.8022574538718,160555
2017-06-12,1182.8044091133875,1186.8658947748725,1176.544608587627,1186.5099238896178,317718
2017-06-13,1185.0208730288407,1185.7717242925833,1170.9618004788058,1179.9981354373015,293168
2017-06-14,1171.3672103351196,1175.7032517117636,1166.052783767854,1172.9387147197149,213174
2017-06-15,1181.9733936611754,1187.298133201426,1178.9742095531142,1181.2153662295448,113821
2017-06-16,1173.135902559379,1183.0272386591205,1170.7627394184012,1178.192511750807,206759
2017-06-19,1185.8497150324765,1191.4261162688592,1182.925612113781,1190.142943386025,94050
2017-06-20,1190.3709621772625,1196.5102786325356,1190.0556205233968,1194.353747098618,152315
2017-06-21,1191.5297604101306,1194.166327684893,1188.534482993467,1188.6320462405229,111684
2017-06-22,1191.024641913907,1194.7204774707548,1187.0439028942774,1188.8771136723153,85606
2017-06-23,1184.4029072803057,1196.924511378994,1182.6070948867057,1185.6367717821277,110377
2017-06-26,1188.0452092190358,1193.708374453248,1187.1914570066288,1189.5110745598693,202457
2017-06-27,1173.5468929189824,1178.9119079326874,1170.4797252144076,1172.8154396961943,90544
2017-06-28,1186.7569580199886,1190.2849947405668,1185.5997872281484,1190.2244995351618,199178
2017-06-29,1195.7430280007854,1197.169064485701,1192.8859615230976,1197.0279442562555,162833
2017-06-30,1189.0513370253882,1190.9222309613854,1179.4761934297524,1186.135418605783,120088
2017-07-03,1194.34073760919,1202.751312917483,1192.5079884517043,1197.9482545541211,80451
2017-07-04,1181.94290032617,1184.1060291440824,1179.5064255877876,1180.1013060466069,177268
2017-07-05,1192.4285617176713,1193.8609159081132,1188.0074825978531,1193.2169191533662,173780
2017-07-06,1193.9632903116747,1196.575019165361,1192.3605217589923,1193.7401858757162,267016
2017-07-07,1198.6035308512462,1201.8712421496173,1194.83307997416,1199.5681317967758,248649
2017-07-10,1200.9105104918253,1202.3943500654213,1195.7179968886564,1198.321024937839,208344
2017-07-11,1217.4159277908343,1224.1301400813463,1208.3577214810396,1214.7271127933525,280339
2017-07-12,1175.6876063397542,1179.0854943346833,1168.9018154290281,1174.2077568698187,153404
2017-07-13,1179.6935677313043,1190.456502612333,1175.1977118319342,1185.8541120943944,176382
2017-07-14,1191.1830903627804,1192.358865400214,1189.367843343251,1191.1815490742224,170682
2017-07-17,1200.3100945500032,1201.3223405683723,1184.7354285023673,1196.5581072444581,277972
2017-07-18,1189.0148761844628,1196.663883941266,1182.9437425959309,1193.025524579287,154134
2017-07-19,1187.821501893406,1202.7994819261294,1182.9765238196649,1193.6832438158,235799
2017-07-20,1185.4047062074123,1191.9347647863624,1184.0213677712113,1186.6183947969894,141545
2017-07-21,1189.69136169606,1197.0540275519475,1186.944166676647,1187.2877348449224,177010
2017-07-24,1187.1689711563772,1192.25606679956,1183.022375618799,1192.1054259317534,128895
2017-07-25,1212.641511031332,1219.634648611233,1206.9586772838163,1211.8890280549838,194483
2017-07-26,1191.3773562786362,1195.2708269361647,1187.518560040044,1192.8291074367014,285128
2017-07-27,1219.5751391006404,1224.7141187601615,1212.9737823676437,1220.1704527731927,125339
2017-07-28,1206.7431015107209,1206.7605813945427,1200.5974603015502,1205.7368276670218,103413
2017-07-31,1194.523933480349,1196.4830829937448,1191.4337493589503,1195.5982244906595,296602
2017-08-01,1202.8461025251413,1211.9620577122328,1202.0920067129694,1205.3211053708376,193706
2017-08-02,1207.6941418862673,1212.068599884075,1206.654399109211,1207.5397644654408,240826
2017-08-03,1194.9851681298999,1202.4083900732408,1183.528316901794,1189.9891888793852,238243
2017-08-04,1186.6126140967701,1187.1150882686168,1179.6491230305935,1184.935889144195,83945
2017-08-07,1212.3506853342958,1220.9394937595223,1209.3563121589677,1210.2994007915627,189603
2017-08-08,1186.3454865714878,1194.754147646423,1181.16891437425,1190.0392109954983,128482
2017-08-09,1202.9678643456923,1214.6402389172931,1199.9584597154187,1205.2382251341025,280255
2017-08-10,1199.6288277375513,1206.6513663865435,1193.6117709303098,1204.7762221606465,215639
2017-08-11,1188.3804302371575,1195.1817460574885,1180.076629313025,1185.540828821454,235923
2017-08-14,1206.5816813558738,1207.3356140376789,1201.6749644448817,1203.420686648563,206695
2017-08-15,1205.5545538531835,1206.1780347276388,1202.0141066791462,1204.4189906483418,150007
2017-08-16,1213.4892350900982,1214.0018926500427,1204.8822179215413,1211.0971388463963,300665
2017-08-17,1198.3442939825047,1203.064410793654,1187.3758223933448,1200.2274614412922,161649
2017-08-18,1199.3436178453899,1203.1887926834424,1195.2703927549667,1201.0377359123252,191239
2017-08-21,1204.7468588545198,1213.060174539246,1189.401260096661,1200.8330111520247,198672
2017-08-22,1195.3393315143849,1197.9585320437743,1191.9422715525418,1197.1311110957915,139965
2017-08-23,1217.3096906389467,1218.020155181494,1212.5856929915806,1214.0108724224576,95336
2017-08-24,1213.8490562635836,1217.3427937338765,1205.00492273107,1208.2792102912174,187940
2017-08-25,1208.0692644431692,1212.7579726496049,1203.6962471864324,1212.566564076307,218182
2017-08-28,1199.5119634293653,1205.0688104813578,1198.513459982838,1203.0063850891963,213506
2017-08-29,1216.7257218411746,1227.648700476742,1206.3368940248931,1210.9931317762312,206774
2017-08-30,1196.1849737965633,1201.005008678383,1189.4801682305183,1193.0253876391598,274328
2017-08-31,1201.2106091260375,1201.8168625345888,1185.72424975591,1196.028047654616,208503
2017-09-01,1214.1378417204164,1215.4282221731419,1205.4801614302876,1208.4383614960932,247835
2017-09-04,1197.9819770328204,1199.502596231483,1193.430522015876,1199.3504994380828,175609
2017-09-05,1203.452125949394,1209.6950625632542,1195.7920712466555,1196.603601719921,256831
2017-09-06,1206.6272523834714,1209.000624265089,1189.8023928410194,1201.9873362689018,290250
2017-09-07,1191.2100683582755,1196.3121453424442,1178.46182694407,1187.8727696793478,287410
2017-09-08,1203.0335912695311,1205.0743722177135,1201.2302076492738,1202.138881166392,175288
2017-09-11,1204.3016112752457,1218.4670417472912,1198.9770843452231,1205.8324955706537,242803
2017-09-12,1198.1843963304027,1203.4515801326015,1197.81216878885,1201.1638605928858,107887
2017-09-13,1187.8118387605384,1195.7933325806505,1185.8189199949095,1193.1494946617022,167188
2017-09-14,1214.6404195384675,1222.3334938614996,1210.1767126233399,1217.9394057416662,280083
2017-09-15,1205.3968778653564,1208.4219978877293,1199.3918485637425,1208.4204129191662,233015
2017-09-18,1197.296537511998,1198.8170052786643,1187.1254471900552,1196.8768852524402,217782
2017-09-19,1199.7832207569718,1214.3326461227846,1197.6939560722005,1202.539589290278,224115
2017-09-20,1188.4704391726,1195.3587348560131,1184.2249513768265,1194.9754784393267,104827
2017-09-21,1196.3536337563712,1200.4517031351086,1191.7739490397232,1196.0034034494201,268841
2017-09-22,1186.8707646405317,1194.9017812884242,1181.939561673964,1194.3891747828452,218851
2017-09-25,1200.994770082595,1204.773528725668,1197.2514396969466,1202.483650440884,157950
2017-09-26,1216.717413666024,1221.1982445065637,1210.7605492079626,1214.525732555012,203988
2017-09-27,1214.3134788017694,1221.2487947654106,1209.0877298882638,1220.149220662023,234368
2017-09-28,1209.8736266863914,1222.3014180814278,1206.7689820499509,1214.5182383457459,172428
2017-09-29,1224.7012034182835,1231.1948814787222,1217.662887068743,1225.1949015617347,170933
2017-10-02,1226.0165049959085,1228.0716014613647,1218.7967952875954,1221.456425168815,138532
2017-10-03,1205.7923762553378,1210.1164311536488,1198.3680092862842,1206.5370228923853,159515
2017-10-04,1207.303507249445,1213.5263233309472,1205.7546081498253,1209.2008817902909,131715
2017-10-05,1221.2120616373825,1225.3316044965402,1215.3510972259965,1220.5432413452766,254464
2017-10-06,1215.3201617935536,1222.3885047494239,1215.279891561905,1221.969661714988,214764
2017-10-09,1219.2863612837596,1229.999459180406,1216.3003907562818,1225.097281685601,170427
2017-10-10,1205.6665502084275,1208.2926047476071,1201.0268038038168,1203.5057824873081,195611
2017-10-11,1202.0997832319536,1206.4616270921185,1198.1998312258352,1199.5381002705842,182493
2017-10-12,1234.7984864896612,1243.289898184886,1231.7078965072255,1232.9176155485209,145576
2017-10-13,1213.646802018813,1215.9012097929715,1212.4511780825808,1213.4497312697795,190707
2017-10-16,1225.0629657239908,1231.8530748415992,1220.1487800522864,1223.7135658861928,314639
2017-10-17,1211.3824833218084,1218.690151714645,1211.205685631573,1218.0465213795633,169246
2017-10-18,1202.8264033435594,1215.5611118544637,1202.2935192279106,1207.0335795796243,154476
2017-10-19,1226.6617506164318,1233.183630658867,1219.2049374450892,1228.4009298785245,263995
2017-10-20,1223.0514476810047,1223.922766659352,1210.715807029321,1219.8198154121135,198173
2017-10-23,1226.4221054262355,1238.1339857830872,1223.2477548347192,1226.0023460621546,258964
2017-10-24,1220.2448902023334,1226.7419931864836,1220.1187519073737,1220.4110335632663,299547
2017-10-25,1202.848883271932,1210.1822226951256,1200.9814769782229,1207.1854763696906,250346
2017-10-26,1216.7450215160554,1218.4738865118911,1216.4919660881203,1216.5681312468578,309232
2017-10-27,1227.5460611684452,1237.4833837946205,1224.866206287722,1226.4212528375258,233212
2017-10-30,1214.359828319188,1228.2857774786091,1210.3655823654994,1212.5387412740374,110950
2017-10-31,1218.7298114422224,1226.8636676908104,1215.6801967653744,1219.4531963009636,183061
2017-11-01,1235.948776179596,1243.8475286039225,1228.1348730979162,1228.705597594623,141219
2017-11-02,1205.6558736052757,1210.3930958951194,1202.3004201362694,1210.0841979477382,80988
2017-11-03,1220.8759197800287,1224.797282198724,1216.3927796796816,1217.8334773005022,270399
2017-11-06,1215.8562473829602,1228.0275480738694,1207.8800341354631,1220.7399576546723,129780
2017-11-07,1223.7010896094969,1233.7954677550572,1219.4623729319785,1228.592389102483,288491
2017-11-08,1221.9642781539535,1231.0832783658013,1215.1882662645708,1219.5605306842647,137839
2017-11-09,1210.6860218473166,1213.2219229722025,1210.2322092301406,1212.3262958922812,209699
2017-11-10,1219.386086383171,1230.736482847632,1214.6626463600703,1222.3313823323524,168970
2017-11-13,1213.878437888291,1215.6975560999144,1200.5469881792365,1213.9051094491228,131039
2017-11-14,1234.3529571315955,1240.501869017477,1221.4087986420072,1225.16974779371,179448
2017-11-15,1222.3422968859625,1228.8627019811931,1218.8578629384983,1224.715163366746,161695
2017-11-16,1217.7841989514366,1225.4253178100728,1207.1979821658806,1219.1458853521506,190757
2017-11-17,1235.0345014049535,1240.1898893239324,1227.0546194112137,1230.6388339917492,158682
2017-11-20,1231.6979938857535,1236.100485039361,1229.2026025647617,1233.9009518867738,192382
2017-11-21,1222.688547527425,1229.5017348175636,1206.8361243412126,1214.1017305124399,134245
2017-11-22,1223.1348167984734,1228.2127743197734,1220.701505635625,1227.9572206573278,125377
2017-11-23,1220.8364331013042,1224.7201045827242,1219.9565061861747,1221.7282697702044,161148
2017-11-24,1226.3761482100542,1231.4450150267091,1222.5363243201332,1222.8934386927908,122675
2017-11-27,1225.2059314205846,1230.9570116986833,1224.2797185602944,1226.1496529240947,259200
2017-11-28,1232.8223972158914,1236.8494201820251,1228.750141895864,1234.751889868323,106741
2017-11-29,1218.729214774857,1235.5763997276658,1218.200535638025,1223.9996277853509,129364
2017-11-30,1224.361130950285,1231.397843180571,1221.6314578214394,1224.95279316815,126577
2017-12-01,1220.2799160066402,1226.2152415337168,1213.6648644735867,1217.2519049606321,306567
2017-12-04,1226.2876953862053,1228.7158575171318,1219.1558767593503,1227.3735949876461,157476
2017-12-05,1225.9045526416073,1230.4421965282984,1218.5094699987462,1229.667145267342,160678
2017-12-06,1227.7171377110224,1229.9603812234614,1218.3591749901345,1222.947949285889,229867
2017-12-07,1230.7611208422961,1236.0446218291568,1226.6948931615075,1227.7515449094137,108801
2017-12-08,1237.4887621187024,1245.6379272420218,1235.0250662224996,1235.4617795261838,182574
2017-12-11,1244.4012463805348,1249.8182313502818,1241.0800045019785,1245.3435300170572,261981
2017-12-12,1229.2260540014906,1243.7369637285544,1228.6547025022999,1232.5129555331919,193087
2017-12-13,1254.4827056157076,1260.3667085384905,1247.4666063003797,1250.3283335072636,206246
2017-12-14,1241.5496532825505,1244.5034953181373,1236.066637917151,1241.43944774045,299699
2017-12-15,1239.7560389064529,1241.4825325107552,1237.0937017938495,1241.2886104043193,80987
2017-12-18,1238.6006188981555,1243.628371376919,1228.1067409214672,1239.4138534213673,89982
2017-12-19,1237.293052996701,1241.7673351915307,1231.6500100221767,1236.0024541344214,144861
2017-12-20,1233.8107397461913,1238.2087602664021,1224.1713483767928,1230.841735064551,176139
2017-12-21,1233.9992961574906,1239.4087845452232,1232.4144463328062,1234.224829680166,269131
2017-12-22,1235.2770703179604,1237.00274037307,1232.4144686208567,1236.8356735136783,216634
2017-12-25,1234.2374958004339,1240.6187226078196,1230.3865695910597,1238.5758692926515,132162
2017-12-26,1248.990439370583,1251.7906928948805,1247.8441260707768,1250.1857419445687,133596
2017-12-27,1253.863647911197,1259.966889075571,1252.7937979327046,1254.8171884255162,238680
2017-12-28,1245.8945920511333,1246.9328198616977,1238.7747350377938,1244.866726049749,313013
2017-12-29,1249.0478790517877,1254.0860152782905,1239.724957971065,1249.2924929213486,298816
2018-01-01,1233.2611080776485,1237.408100667561,1224.4281876263412,1235.4031392436611,227961
2018-01-02,1226.484132965479,1228.257886759093,1224.8381675158553,1227.0681389414597,106382
2018-01-03,1244.4247057579637,1247.3688881337687,1232.2682874889288,1242.283388951669,236995
2018-01-04,1244.3086888676862,1247.889422137105,1243.9899504902803,1244.8451537243832,84889
2018-01-05,1252.0384925129695,1258.0348822441479,1251.5015139789339,1252.8626201202057,255747
2018-01-08,1260.54498264608,1262.531002731763,1255.5473803601676,1261.6544880205847,274058
2018-01-09,1242.4038292177197,1249.9731375732224,1238.0062325859583,1243.8118047604123,198472
2018-01-10,1253.254101930757,1253.6669070866096,1251.2676819138526,1252.15222305785,193245
2018-01-11,1253.9193171230013,1256.0917945732472,1250.139393807119,1251.7926233888295,295855
2018-01-12,1244.0589137645356,1253.6780368284535,1242.4815416624047,1245.305382337648,294464
2018-01-15,1251.1889945887358,1255.1391262501722,1248.6186194631837,1252.0666713018663,237757
2018-01-16,1250.8075991158867,1252.9661335151852,1245.8368688346168,1249.5273444989841,158899
2018-01-17,1261.6968819044168,1266.9958617171574,1258.1859337954315,1259.0379997123812,230202
2018-01-18,1243.3134453199414,1243.7920070969226,1233.3145896301905,1238.4127952139686,110512
2018-01-19,1223.3214265229344,1235.1404783397902,1218.7599034503037,1228.3479249420272,270232
2018-01-22,1252.3725031647139,1252.5599557427204,1244.1569166041752,1249.3788589438022,195363
2018-01-23,1254.416819427406,1259.998520447682,1249.9994047633277,1256.3793558745517,303008
2018-01-24,1259.7096104350414,1266.1499992946403,1253.1263094434842,1257.541332463496,203349
2018-01-25,1249.4817537954689,1255.717215972741,1245.5763638794417,1246.2444207575804,231572
2018-01-26,1262.6091664827684,1266.9950187199563,1254.0234839568134,1255.895884482747,231429
2018-01-29,1244.3764914026244,1247.466915412999,1237.9805123048745,1246.3869617718155,276858
2018-01-30,1259.5563807298636,1261.6035800021486,1249.5125987535746,1255.902356322797,108677
2018-01-31,1236.5367610736062,1249.132386196046,1236.0007837074934,1245.6385081697883,262511
2018-02-01,1243.9899400750764,1246.657900397353,1231.9081410856843,1243.9310156002207,290582
2018-02-02,1252.3767245499587,1260.790817839814,1248.120822719621,1260.7540651530135,170218
2018-02-05,1240.520822227253,1244.1413682904013,1239.9175274597922,1243.3070957388898,281161
2018-02-06,1236.8934150708212,1246.4899859065376,1232.3702284987878,1241.1800727810964,161692
2018-02-07,1254.0802647887353,1262.4340422146856,1249.5685265509735,1259.6646744498619,270412
2018-02-08,1254.8084014449373,1264.5185181223153,1254.2809797477846,1255.0471873265979,80853
2018-02-09,1232.0171534416781,1238.8373676065619,1228.3728544896612,1236.205404274677,312907
2018-02-12,1260.1339491812903,1266.079117786861,1249.3796000751197,1264.6370734279799,250345
2018-02-13,1242.3008523143126,1252.9286622518605,1241.8493794863573,1245.416455064409,182988
2018-02-14,1250.5270973313645,1260.1997100828087,1250.4467571630012,1252.654979446731,178797
2018-02-15,1258.023004288339,1266.0772142442004,1254.9545601297873,1256.296602589962,192594
2018-02-16,1271.1683728161383,1275.448286151486,1270.2970404329503,1273.042751648483,301084
2018-02-19,1254.6267768626215,1260.528031810774,1252.1697420636824,1258.285867393674,294169
2018-02-20,1260.688155904025,1269.8667488695082,1257.9813845455878,1267.2959538734412,136300
2018-02-21,1262.5149135138915,1268.8684458632886,1256.482348479712,1260.5575408315538,83866
2018-02-22,1267.1067980906553,1274.0217751422038,1265.5636349867975,1266.2377108555922,196806
2018-02-23,1253.3740329748603,1259.5876354688855,1250.8780479727984,1251.2833258004184,138370
2018-02-26,1259.089274777539,1271.8847751267251,1254.2935587203665,1261.802530541327,156550
2018-02-27,1262.7217884008196,1262.8676178586638,1252.4113488867138,1258.4357791622015,89432
2018-02-28,1255.139147460324,1262.097725014286,1253.037385338248,1253.2831861113034,186645
2018-03-01,1272.2467012718791,1272.9304891577508,1260.8537360822297,1263.9354572019574,200151
2018-03-02,1268.5218760374714,1277.0011803128468,1263.861718054479,1270.0941881640865,91282
2018-03-05,1270.1956572095667,1271.2293054053494,1265.8693707593784,1267.248001585591,269093
2018-03-06,1267.4211319642195,1270.763427220697,1258.2684883487163,1261.5490356331625,236529
2018-03-07,1268.3516288227984,1275.4800225004449,1264.1470603212692,1269.4195253680607,217235
2018-03-08,1253.3227041341615,1258.1753331512348,1244.2073427308192,1253.5985793028817,149350
2018-03-09,1262.7138065033744,1265.0788466501147,1257.489940399701,1264.7674103546078,100960
2018-03-12,1265.940262928215,1274.3143427350476,1256.84579340077,1267.146945946306,220912
2018-03-13,1265.8139101397078,1271.4916353364185,1257.6100609454452,1262.984003904483,254554
